market,funding_total_usd,status,country_code,funding_rounds,seed,venture,equity_crowdfunding,private_equity
Software,40000000,acquired,CHN,1,0,40000000,0,0
Web Hosting,14562487,operating,USA,3,0,13077487,0,0
Security,26000000,closed,,1,0,26000000,0,0
Health Care,55000000,operating,USA,3,0,55000000,0,0
Software,300000,operating,USA,1,0,300000,0,0
Curated Web,875000,closed,USA,2,875000,0,0,0
E-Commerce,50000,operating,USA,1,50000,0,0,0
E-Commerce,3600000,operating,RUS,2,600000,3000000,0,0
Software,6000000,acquired,USA,1,0,6000000,0,0
Manufacturing,505000,operating,USA,1,0,505000,0,0
Software,24300000,closed,USA,7,500000,23800000,0,0
Semiconductors,9000000,closed,USA,1,0,9000000,0,0
Finance,28000000,operating,DEU,2,0,28000000,0,0
Health Care,44025440,operating,USA,4,0,44025440,0,0
Clean Technology,104000000,closed,USA,1,0,104000000,0,0
Mobile,17000000,acquired,USA,2,0,17000000,0,0
Finance,2672532,operating,USA,1,0,2672532,0,0
Software,12200000,operating,USA,1,0,12200000,0,0
Semiconductors,25200000,operating,CHN,3,0,25200000,0,0
Biotechnology,70653885,operating,USA,3,0,70653885,0,0
Manufacturing,31350293,operating,USA,1,0,31350293,0,0
Hardware + Software,3000000,operating,USA,1,0,3000000,0,0
Health and Wellness,933798,operating,USA,1,0,933798,0,0
Health and Wellness,4860000,operating,USA,1,0,4860000,0,0
Health and Wellness,237338,operating,USA,1,0,237338,0,0
Software,612500,operating,USA,1,612500,0,0,0
Finance,2100000,operating,BEL,1,0,2100000,0,0
Biotechnology,1643849,operating,USA,1,0,1643849,0,0
E-Commerce,7500000,acquired,USA,2,2000000,5500000,0,0
Biotechnology,30000000,acquired,USA,1,0,0,0,0
Analytics,960000,,USA,2,800000,0,0,0
Education,2300000,operating,IND,1,0,0,0,2300000
Biotechnology,125000,operating,USA,1,0,0,0,0
Biotechnology,300000,operating,USA,1,0,0,0,0
Finance,509000000,operating,USA,6,0,109000000,0,0
Security,5000000,,CAN,1,0,0,0,0
Hardware + Software,150000000,operating,IND,1,0,0,0,150000000
Health Care,49761910,operating,USA,10,0,32255244,0,0
Clean Technology,111900000,operating,NLD,3,0,111900000,0,0
Biotechnology,15008402,closed,USA,2,0,15008402,0,0
Security,100000000,operating,CZE,2,0,0,0,100000000
Health Care,552300,operating,USA,1,0,552300,0,0
Games,4200000,operating,USA,1,0,4200000,0,0
Biotechnology,26512137,operating,USA,11,0,19043378,0,0
Mobile,48000000,operating,CHN,1,0,48000000,0,0
Software,26500000,operating,USA,1,0,26500000,0,0
Health Care,104300002,operating,USA,7,0,97800002,0,0
Hardware + Software,9500000,closed,USA,2,0,9500000,0,0
Hardware + Software,12730397,operating,USA,3,0,11230397,0,0
Enterprise Software,28000000,acquired,USA,3,0,28000000,0,0
Biotechnology,21850000,operating,USA,3,0,21850000,0,0
Biotechnology,250000,operating,USA,1,0,250000,0,0
Mobile,125000,operating,USA,2,0,25000,0,0
Health and Wellness,650000,operating,USA,1,0,0,0,0
Security,5000000,acquired,USA,1,0,5000000,0,0
Biotechnology,3938578,operating,CAN,2,0,3938578,0,0
Manufacturing,1000000,closed,USA,1,0,1000000,0,0
Mobile,5000000,operating,DEU,1,0,5000000,0,0
Software,22349780,operating,USA,8,0,19949999,0,0
Health Care,113249997,operating,USA,4,0,113249997,0,0
Software,90000000,operating,USA,2,0,0,0,90000000
Mobile,6250000,acquired,USA,2,250000,6000000,0,0
Web Hosting,57000000,operating,USA,3,0,57000000,0,0
Hardware + Software,13940000,operating,USA,3,0,13940000,0,0
Biotechnology,5530000,operating,IND,1,0,5530000,0,0
Software,252000000,acquired,USA,2,0,0,0,252000000
Health Care,6000000,operating,USA,2,0,6000000,0,0
Enterprise Software,5000000,operating,USA,2,0,0,0,0
Semiconductors,500000,operating,USA,1,500000,0,0,0
Curated Web,10000000,operating,HKG,1,0,10000000,0,0
Enterprise Software,1000000,acquired,USA,1,0,1000000,0,0
Biotechnology,69900000,acquired,USA,4,500000,69400000,0,0
Finance,16000000,operating,USA,1,0,16000000,0,0
Biotechnology,3694301,operating,USA,3,0,3694301,0,0
Biotechnology,72300000,acquired,USA,2,0,72300000,0,0
Biotechnology,15067850,operating,USA,2,0,15067850,0,0
Enterprise Software,750000,closed,USA,1,750000,0,0,0
Biotechnology,70930000,operating,USA,14,0,61480000,0,0
Biotechnology,31500000,acquired,USA,3,0,26500000,0,0
Software,1552627,operating,USA,2,0,1202627,0,0
Health Care,125796572,operating,USA,5,0,115331392,0,0
Software,2740000,operating,USA,1,0,2740000,0,0
Clean Technology,3200000,operating,USA,1,0,0,0,0
Biotechnology,3435003,operating,USA,1,0,3435003,0,0
Advertising,142000000,operating,,3,0,50000000,0,92000000
Health Care,350000,operating,USA,1,0,350000,0,0
Biotechnology,2608000,,USA,4,0,2208000,0,0
Software,3947600,operating,FRA,2,0,3273750,0,0
Software,2150000,operating,USA,2,1300000,0,0,0
Mobile,161671,operating,GBR,1,161671,0,0,0
Semiconductors,40000000,operating,USA,1,0,40000000,0,0
Enterprise Software,6430000,closed,CAN,1,0,6430000,0,0
Software,9000000,operating,USA,1,0,9000000,0,0
Finance,100000,operating,USA,1,100000,0,0,0
Biotechnology,22200000,operating,ISR,4,0,12000000,0,10200000
Clean Technology,75000,operating,CAN,1,0,0,0,0
Biotechnology,660000,operating,USA,1,0,660000,0,0
Security,100000,,RUS,2,0,0,0,0
Finance,569299,operating,DEU,2,19299,0,0,0
Advertising,20000000,acquired,USA,1,0,20000000,0,0
Curated Web,1500000,acquired,USA,1,0,1500000,0,0
Software,5595076,operating,,1,0,5595076,0,0
Software,21948190,operating,USA,4,0,21948190,0,0
Software,60000000,operating,USA,4,0,60000000,0,0
Analytics,5250000,acquired,USA,2,1000000,4250000,0,0
Mobile,550000,operating,USA,1,0,0,0,0
Games,3500000,acquired,USA,1,0,3500000,0,0
Games,860772,operating,KOR,1,0,860772,0,0
Software,59700,acquired,USA,4,20000,0,0,0
Social Media,50000,operating,USA,1,50000,0,0,0
Software,13750000,operating,USA,3,0,6750000,7000000,0
Mobile,2000000,operating,USA,1,0,2000000,0,0
Hardware + Software,5070000,operating,FRA,1,0,5070000,0,0
Software,6400000,acquired,USA,1,0,6400000,0,0
Manufacturing,9915755,operating,GBR,1,0,0,0,0
Enterprise Software,12000000,operating,USA,1,0,12000000,0,0
Semiconductors,15000000,operating,USA,1,0,0,0,0
Enterprise Software,26000000,acquired,USA,4,0,5000000,0,12000000
Software,3100000,operating,FIN,1,0,3100000,0,0
Biotechnology,2440000,operating,CAN,1,0,2440000,0,0
Biotechnology,66000000,operating,USA,1,0,66000000,0,0
Health Care,3694598,operating,USA,3,0,3444598,0,0
Software,12200000,operating,USA,2,0,9000000,0,0
Biotechnology,1150000,operating,USA,2,750000,400000,0,0
Web Hosting,17650000,acquired,ISR,2,0,17650000,0,0
Games,1000000,operating,CAN,1,1000000,0,0,0
Web Hosting,2900000,operating,,1,0,2900000,0,0
Software,8500000,operating,USA,3,2000000,6500000,0,0
Biotechnology,19400000,closed,USA,2,0,19400000,0,0
Software,9412407,operating,USA,5,0,6149907,0,0
Health and Wellness,1800000,operating,USA,2,50000,1750000,0,0
Biotechnology,17408,operating,USA,1,17408,0,0,0
Mobile,190000000,operating,MYS,1,0,0,0,0
Biotechnology,12000000,operating,USA,4,0,12000000,0,0
Software,1070000,operating,GBR,1,0,1070000,0,0
Software,47628901,operating,USA,1,0,0,0,0
Clean Technology,10697676,operating,CAN,4,0,9225645,0,1472031
Software,300000,operating,USA,1,0,300000,0,0
Semiconductors,29449981,acquired,USA,2,0,29449981,0,0
Enterprise Software,6500000,operating,SWE,1,0,6500000,0,0
Health Care,41123143,operating,USA,7,0,39557003,0,0
Biotechnology,4000000,operating,USA,2,0,4000000,0,0
Biotechnology,6308960,operating,USA,3,0,3100192,0,3208768
Software,12206746,operating,USA,5,0,5756746,0,0
Software,5850000,acquired,,1,0,5850000,0,0
Semiconductors,4025000,closed,USA,4,0,1025000,0,0
Health Care,4970000,operating,USA,2,0,4970000,0,0
Mobile,3000000,acquired,ISR,1,0,3000000,0,0
Biotechnology,27319779,operating,USA,4,0,18000000,0,0
Health Care,4000000,operating,USA,2,4000000,0,0,0
Software,32600000,operating,USA,1,0,32600000,0,0
Biotechnology,3210000,operating,USA,2,0,0,0,0
Hardware + Software,15000000,operating,USA,1,0,15000000,0,0
Security,14000000,operating,ISR,2,0,14000000,0,0
Biotechnology,2000000,operating,CAN,1,0,2000000,0,0
Health and Wellness,300000,operating,USA,1,300000,0,0,0
E-Commerce,4500000,operating,USA,3,3000000,1500000,0,0
Games,530000,closed,USA,2,530000,0,0,0
E-Commerce,170000,operating,USA,1,0,0,0,0
Hardware + Software,25400000,operating,USA,3,0,25400000,0,0
Mobile,50700000,operating,USA,5,0,46700000,0,0
Social Media,4000042,operating,DEU,5,0,4000042,0,0
Biotechnology,12145503,operating,DEU,1,0,12145503,0,0
Biotechnology,14081347,operating,DEU,1,14081347,0,0,0
Mobile,40000,operating,USA,1,0,40000,0,0
E-Commerce,40000,operating,AUT,1,40000,0,0,0
Biotechnology,500000,operating,USA,1,0,500000,0,0
Mobile,21000000,closed,USA,1,0,21000000,0,0
Mobile,15000000,acquired,USA,1,0,15000000,0,0
Mobile,15000297,acquired,USA,2,0,15000297,0,0
Biotechnology,9715488,closed,USA,3,0,9715488,0,0
Biotechnology,2205000,operating,USA,1,0,2205000,0,0
Software,1732382,operating,USA,2,0,1100000,0,0
Web Hosting,7500000,operating,USA,1,0,7500000,0,0
Mobile,80000000,closed,USA,2,0,80000000,0,0
Hardware + Software,2999999,operating,USA,1,0,2999999,0,0
E-Commerce,40000,operating,ARG,1,40000,0,0,0
Social Media,162954,operating,,1,0,0,0,0
Finance,5300000,operating,USA,1,0,0,0,0
Web Hosting,27149948,closed,USA,5,0,25649948,0,0
Mobile,4050000,operating,USA,1,0,4050000,0,0
Games,34500000,operating,DEU,1,0,34500000,0,0
Software,82230000,operating,USA,2,0,82230000,0,0
Software,109883,operating,GBR,4,0,109883,0,0
Web Hosting,3387542,operating,USA,2,0,3195042,0,0
Software,2500000,operating,USA,2,0,2500000,0,0
Software,100000,operating,ARE,1,0,0,0,0
Semiconductors,5000000,operating,USA,1,0,5000000,0,0
Clean Technology,32200000,operating,IND,5,0,32200000,0,0
Software,15000000,acquired,GBR,1,0,15000000,0,0
Semiconductors,11999999,acquired,USA,3,0,11999999,0,0
Software,267689,operating,GBR,1,0,0,0,0
Semiconductors,19341550,operating,DEU,1,0,19341550,0,0
Hardware + Software,40000,operating,DEU,1,0,40000,0,0
Biotechnology,3090000,operating,USA,1,0,3090000,0,0
Hardware + Software,20000000,operating,USA,1,0,20000000,0,0
Biotechnology,4200000,operating,USA,1,0,4200000,0,0
Enterprise Software,1300000,operating,BRA,1,1300000,0,0,0
Web Hosting,1000000,operating,ISR,1,0,1000000,0,0
Games,7350000,closed,USA,2,0,7350000,0,0
Hardware + Software,15000000,operating,USA,2,0,15000000,0,0
Biotechnology,5701120,operating,USA,1,0,5701120,0,0
Manufacturing,1500010,operating,USA,1,0,1500010,0,0
E-Commerce,23100000,operating,CHN,2,0,23100000,0,0
Software,14500000,operating,USA,3,0,14500000,0,0
Software,10000000,closed,USA,1,0,10000000,0,0
Software,425975,operating,ITA,2,425975,0,0,0
E-Commerce,5000000,operating,USA,2,0,5000000,0,0
Social Media,225000,operating,USA,2,225000,0,0,0
Software,2000000,operating,USA,1,0,0,0,0
Mobile,13200000,closed,GBR,1,0,13200000,0,0
Games,150000,operating,ARE,1,0,0,0,0
Education,400000,operating,CAN,1,400000,0,0,0
E-Commerce,21100000,,,2,0,21100000,0,0
E-Commerce,16450000,operating,USA,2,0,0,0,15000000
E-Commerce,900000,closed,RUS,2,0,900000,0,0
Education,2000000,operating,CHN,2,0,1000000,0,0
Education,11000000,operating,CHN,3,0,11000000,0,0
Games,2000000,operating,USA,1,0,2000000,0,0
E-Commerce,620000,operating,USA,2,620000,0,0,0
E-Commerce,2500000,operating,IND,2,0,2500000,0,0
Social Media,26000000,operating,CHN,4,0,26000000,0,0
Hardware + Software,19299,operating,DEU,1,19299,0,0,0
Health and Wellness,6500000,acquired,USA,1,0,6500000,0,0
Games,1000000,operating,USA,1,0,1000000,0,0
Software,5300001,operating,USA,2,0,5300001,0,0
Social Media,200000,operating,USA,1,200000,0,0,0
Games,145000,acquired,USA,1,0,145000,0,0
Analytics,30000000,operating,USA,1,0,30000000,0,0
Curated Web,13900000,operating,USA,2,0,12100000,0,0
Enterprise Software,1130000,operating,,1,1130000,0,0,0
Health Care,479233,operating,CAN,1,479233,0,0,0
Advertising,1315000,acquired,USA,3,1315000,0,0,0
Enterprise Software,19525000,operating,USA,5,1025000,18500000,0,0
Software,150000,acquired,,1,150000,0,0,0
Education,40000,operating,USA,1,40000,0,0,0
Biotechnology,28561000,,USA,4,0,0,0,0
Biotechnology,7075000,operating,USA,2,0,7075000,0,0
Biotechnology,1411754,operating,GBR,2,0,1411754,0,0
Software,5000000,operating,GBR,1,0,5000000,0,0
Games,698453,operating,ITA,4,698453,0,0,0
Software,28000,operating,USA,1,28000,0,0,0
Enterprise Software,39950000,operating,USA,5,250000,39700000,0,0
Hardware + Software,100000,operating,USA,1,0,0,0,0
E-Commerce,6400000,operating,GBR,2,0,6400000,0,0
Advertising,1200000,operating,BHS,1,1200000,0,0,0
Social Media,1476100,closed,FRA,1,0,1476100,0,0
Social Media,10000000,operating,CHN,3,0,10000000,0,0
Social Media,66000000,operating,CHN,3,0,66000000,0,0
Games,12273,operating,EST,1,12273,0,0,0
E-Commerce,100000,operating,,1,0,100000,0,0
Health and Wellness,1000000,operating,,2,0,1000000,0,0
E-Commerce,60000000,operating,CHN,1,0,60000000,0,0
Security,7813005,acquired,USA,1,0,7813005,0,0
Software,168000,operating,USA,1,168000,0,0,0
E-Commerce,5163625,operating,USA,2,0,163625,0,0
Social Media,50000,,,1,50000,0,0,0
Enterprise Software,1500000,operating,USA,2,0,1500000,0,0
E-Commerce,3550000,operating,USA,4,3400000,0,0,0
Curated Web,300000,operating,USA,1,0,300000,0,0
Games,871189,acquired,IRL,3,121189,750000,0,0
Advertising,24500100,operating,USA,7,0,22500000,0,2000100
Clean Technology,12500000,operating,CAN,2,0,0,0,7700000
Hardware + Software,100000,closed,USA,1,0,100000,0,0
Finance,330000,operating,,2,330000,0,0,0
Advertising,3000,operating,USA,1,0,0,0,0
Health and Wellness,12651237,operating,USA,6,0,11551237,0,0
E-Commerce,24012806,operating,CHN,1,0,24012806,0,0
Curated Web,6806799,operating,USA,3,0,6806799,0,0
Mobile,375000,acquired,USA,3,195000,0,0,0
Mobile,4516053,operating,USA,1,0,4516053,0,0
Web Hosting,155000,operating,,1,155000,0,0,0
Games,1969350,operating,ITA,1,0,1969350,0,0
Mobile,10200000,operating,GBR,1,0,0,0,0
Finance,18000000,operating,USA,1,0,0,0,18000000
Finance,1000000,operating,IND,1,0,0,0,0
Finance,6000000,,,2,0,0,0,0
Curated Web,120000,operating,USA,1,120000,0,0,0
Manufacturing,3914505,operating,AUS,1,0,3914505,0,0
Web Hosting,300000,operating,USA,1,0,300000,0,0
Finance,1000000,operating,USA,1,0,1000000,0,0
Manufacturing,40000000,,CAN,1,0,0,0,0
Games,327774,operating,,1,327774,0,0,0
Enterprise Software,1000000,operating,USA,1,0,1000000,0,0
Biotechnology,7999999,operating,USA,2,0,7999999,0,0
Software,950000,operating,USA,2,350000,600000,0,0
E-Commerce,40000,operating,USA,1,40000,0,0,0
Software,15000000,operating,,1,0,15000000,0,0
Biotechnology,280000,operating,USA,1,0,280000,0,0
Web Hosting,3100000,operating,,1,0,3100000,0,0
Web Hosting,67000000,operating,ISR,2,0,67000000,0,0
E-Commerce,40000,operating,USA,1,40000,0,0,0
Manufacturing,3000000,operating,USA,2,0,3000000,0,0
E-Commerce,300000000,operating,USA,1,0,0,0,0
Biotechnology,17400000,operating,USA,4,0,17400000,0,0
Health Care,41300000,operating,USA,3,0,41300000,0,0
Biotechnology,33200000,operating,USA,3,0,33200000,0,0
Health Care,15000000,acquired,USA,1,0,15000000,0,0
Education,2500,operating,,2,2500,0,0,0
E-Commerce,5000000,operating,JPN,2,5000000,0,0,0
Biotechnology,1710600,operating,DEU,1,0,1710600,0,0
Curated Web,7000000,operating,GBR,1,0,7000000,0,0
Software,56900,operating,,1,56900,0,0,0
Advertising,36000000,operating,CHN,2,0,36000000,0,0
Games,1200000,acquired,USA,2,200000,0,0,0
E-Commerce,2139250,operating,CHN,2,0,2139250,0,0
Health and Wellness,141526000,operating,NLD,1,0,0,0,141526000
Software,2520599,operating,USA,1,0,2520599,0,0
E-Commerce,500000,operating,BRA,1,500000,0,0,0
Analytics,7500000,operating,USA,2,0,0,0,7500000
Biotechnology,911000,operating,CHE,1,0,911000,0,0
Games,200000,operating,NZL,1,0,0,0,0
Curated Web,1000000,operating,USA,2,0,1000000,0,0
Software,250000,operating,USA,1,250000,0,0,0
Security,645754,operating,GBR,1,0,0,0,0
Software,3742188,operating,USA,3,420000,3322188,0,0
Advertising,53500000,operating,USA,4,0,53500000,0,0
E-Commerce,12879637,operating,GBR,1,0,12879637,0,0
E-Commerce,12060066,operating,GBR,2,0,12060066,0,0
Curated Web,2340000,operating,FRA,1,0,2340000,0,0
Mobile,154980,operating,USA,1,0,154980,0,0
Finance,45000000,operating,USA,2,0,45000000,0,0
Software,3300000,operating,USA,2,3300000,0,0,0
Games,130000,closed,,2,130000,0,0,0
Biotechnology,100000,operating,USA,1,0,0,100000,0
Mobile,2569043,operating,USA,2,0,0,0,569043
E-Commerce,4009040,operating,BEL,1,0,4009040,0,0
Health and Wellness,1028265,operating,USA,2,0,1028265,0,0
Health Care,31200000,acquired,USA,2,0,31200000,0,0
Web Hosting,8400000,operating,USA,1,0,8400000,0,0
Biotechnology,9999999,operating,USA,1,0,9999999,0,0
Enterprise Software,100000,operating,USA,1,0,0,0,0
Finance,125000,operating,USA,1,0,0,0,0
Software,14000000,operating,USA,1,0,14000000,0,0
Social Media,125000,operating,ISR,2,25000,0,0,0
E-Commerce,130552663,operating,USA,5,0,19900000,0,0
Games,2000000,operating,PHL,2,2000000,0,0,0
Software,4895573,operating,CAN,1,0,4895573,0,0
Software,2358985,operating,USA,3,0,2163385,0,0
Advertising,10000000,acquired,USA,1,0,10000000,0,0
Software,1040000,operating,USA,1,1040000,0,0,0
Hardware + Software,1900000,operating,GBR,1,1900000,0,0,0
Software,8000000,operating,USA,1,0,8000000,0,0
Enterprise Software,11000000,operating,,1,0,11000000,0,0
Health and Wellness,1557700,operating,FIN,1,0,1557700,0,0
Manufacturing,700000,acquired,USA,1,700000,0,0,0
Education,40000,operating,,1,40000,0,0,0
Advertising,938830,operating,KOR,2,0,938830,0,0
Mobile,3986000,operating,AUS,2,0,3986000,0,0
Enterprise Software,140000,operating,,1,140000,0,0,0
Mobile,240000,operating,USA,3,200000,0,0,0
Clean Technology,16000000,operating,USA,2,0,16000000,0,0
Social Media,4000000,operating,ISR,2,0,2000000,0,0
Software,35869729,operating,USA,3,0,35869729,0,0
E-Commerce,467289,operating,AUS,1,0,0,0,0
Web Hosting,5000000,operating,USA,1,0,5000000,0,0
Software,1700000,operating,DNK,1,1700000,0,0,0
Curated Web,4500000,operating,USA,1,0,4500000,0,0
Enterprise Software,516200,operating,ESP,1,0,516200,0,0
E-Commerce,74675009,operating,USA,4,5000000,69675009,0,0
Health Care,10335613,operating,USA,3,0,9250000,0,0
Enterprise Software,3990033,operating,USA,2,0,3990033,0,0
Health and Wellness,4061906,operating,USA,2,0,4061906,0,0
Clean Technology,24000000,operating,USA,1,0,0,0,0
Biotechnology,40000,operating,CHL,1,40000,0,0,0
Biotechnology,380000,operating,USA,1,380000,0,0,0
Semiconductors,1300000,operating,CHE,1,0,1300000,0,0
E-Commerce,5430000,operating,,3,0,5430000,0,0
Web Hosting,30860000,operating,USA,2,0,30860000,0,0
Finance,40000,operating,USA,1,40000,0,0,0
Mobile,40000,operating,IRL,1,40000,0,0,0
Enterprise Software,955000,operating,JPN,1,955000,0,0,0
Biotechnology,2500000,operating,USA,1,2500000,0,0,0
Social Media,150000,operating,RUS,1,150000,0,0,0
Curated Web,1044794,operating,USA,2,530000,514794,0,0
E-Commerce,8500000,operating,USA,3,0,6500000,0,0
Curated Web,450000,operating,USA,1,0,450000,0,0
E-Commerce,10200000,operating,BRA,1,0,10200000,0,0
Health and Wellness,1609173,operating,USA,1,0,0,0,0
Semiconductors,69600000,acquired,USA,3,0,69600000,0,0
Education,1400000,operating,USA,1,0,0,0,0
Mobile,300000,operating,USA,1,300000,0,0,0
Health and Wellness,66299,operating,DEU,1,66299,0,0,0
Social Media,100000,closed,CHN,1,100000,0,0,0
Health and Wellness,8503472,operating,FIN,2,0,8000000,0,0
Biotechnology,212135,operating,GBR,1,212135,0,0,0
Social Media,500000,operating,CHN,2,0,500000,0,0
Games,5350000,operating,USA,4,3200000,2150000,0,0
Education,20000,operating,USA,1,20000,0,0,0
Security,9315500,operating,,2,0,9315500,0,0
Education,389590,operating,ESP,2,389590,0,0,0
Biotechnology,8586591,operating,USA,3,0,8586591,0,0
Software,3500000,operating,USA,2,1000000,2500000,0,0
Software,70000,operating,USA,2,0,0,0,0
Advertising,20000,operating,USA,1,20000,0,0,0
Software,75000,operating,USA,1,0,0,0,0
Software,25000,operating,USA,1,25000,0,0,0
Social Media,400000,acquired,GBR,1,400000,0,0,0
Web Hosting,11600017,operating,USA,2,0,1000005,0,10600012
